City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Champerico,GT,2022-01-29 00:32:03,14.3,-91.9167,84.74,68,0,10.31
296,Bouna,CI,2022-01-29 00:32:03,9.2667,-3.0,74.57,19,25,3.91
297,Coahuayana,MX,2022-01-29 00:32:03,18.7333,-103.6833,83.68,77,6,2.46
298,Bambanglipuro,ID,2022-01-29 00:32:04,-7.95,110.2833,80.64,75,94,2.73
299,Acoyapa,NI,2022-01-29 00:32:05,11.9703,-85.1711,75.79,68,5,8.52
300,Fairbanks,US,2022-01-29 00:30:01,64.8378,-147.7164,8.56,47,75,12.66
301,Kruisfontein,ZA,2022-01-29 00:29:07,-34.0033,24.7314,63.88,83,41,3.94
302,Moranbah,AU,2022-01-29 00:32:06,-22.0016,148.0466,85.21,51,82,17.52
303,Lata,PT,2022-01-29 00:29:03,40.1629,-8.3327,46.04,59,0,5.32
304,Hirtshals,DK,2022-01-29 00:32:06,57.5881,9.9592,40.86,92,100,24.2
305,Tiassale,CI,2022-01-29 00:32:06,5.8983,-4.8283,74.28,93,21,1.68
306,Maine-Soroa,NE,2022-01-29 00:32:07,13.2114,12.0241,61.32,16,1,12.8
307,Leh,IN,2022-01-29 00:30:22,34.1667,77.5833,-6.38,80,48,2.86
308,Bara,NG,2022-01-29 00:32:08,10.3744,10.7288,65.98,28,98,10.56
309,Russell,US,2022-01-29 00:32:08,32.3502,-85.1999,44.2,46,20,11.5
310,Nouadhibou,MR,2022-01-29 00:32:09,20.931,-17.0347,62.58,82,100,16.11
311,Tabou,CI,2022-01-29 00:32:09,4.423,-7.3528,79.52,82,82,6.08
312,Despotovac,RS,2022-01-29 00:32:09,44.0925,21.4469,32.88,98,100,10.02
313,Kangaatsiaq,GL,2022-01-29 00:32:10,68.3065,-53.4641,20.75,64,100,20.29
314,Vanimo,PG,2022-01-29 00:30:34,-2.6741,141.3028,82.0,77,100,2.48
315,Naryan-Mar,RU,2022-01-29 00:32:10,67.6713,53.087,-1.66,96,100,10.11
316,Kupang,ID,2022-01-29 00:32:11,-10.1667,123.5833,82.98,83,75,9.22
317,Chichica,PA,2022-01-29 00:32:11,8.4922,-82.1627,79.95,82,27,4.68
318,Zhezkazgan,KZ,2022-01-29 00:32:11,47.8043,67.7144,14.83,92,100,12.28
319,Pauini,BR,2022-01-29 00:32:12,-7.7136,-66.9764,73.83,98,100,1.86
320,Hami,CN,2022-01-29 00:29:55,42.8,93.45,20.41,54,0,4.76
321,Berlevag,NO,2022-01-29 00:32:12,70.8578,29.0864,29.46,59,100,11.41
322,Tangjiazhuang,CN,2022-01-29 00:33:13,39.7333,118.45,22.82,34,0,2.98
323,Jawala Mukhi,IN,2022-01-29 00:33:13,31.8833,76.3167,45.18,62,0,2.24
324,Caravelas,BR,2022-01-29 00:33:14,-17.7125,-39.2481,77.56,84,82,8.72
325,Chicama,PE,2022-01-29 00:33:14,-7.8447,-79.1469,66.74,75,83,5.57
326,Hereford,GB,2022-01-29 00:29:18,52.0568,-2.7148,53.01,90,94,11.5
327,Andenes,NO,2022-01-29 00:33:15,69.3143,16.1194,24.78,74,18,14.97
328,Port Hardy,CA,2022-01-29 00:31:01,50.6996,-127.4199,46.76,76,75,4.61
329,Luderitz,NA,2022-01-29 00:30:07,-26.6481,15.1594,68.58,72,0,26.28
330,Ojinaga,MX,2022-01-29 00:33:15,29.5667,-104.4167,54.55,32,0,10.36
331,Geraldton,AU,2022-01-29 00:30:46,-28.7667,114.6,93.61,33,0,14.97
332,Daragutan,PH,2022-01-29 00:33:16,17.0,122.0333,77.5,85,99,1.52
333,Lusaka,ZM,2022-01-29 00:33:16,-15.4067,28.2871,63.07,97,100,3.33
334,Belaya Gora,RU,2022-01-29 00:33:17,68.5333,146.4167,-21.19,93,100,2.37
335,Torbay,CA,2022-01-29 00:29:21,47.6666,-52.7314,27.57,84,100,9.22
336,Goundam,ML,2022-01-29 00:33:17,16.4145,-3.6708,68.88,17,0,10.87
337,Polyarnyy,RU,2022-01-29 00:33:18,69.1989,33.4478,14.47,94,100,8.75
338,Teguldet,RU,2022-01-29 00:33:18,57.3064,88.1667,1.81,97,100,4.56
339,Kurilsk,RU,2022-01-29 00:33:19,45.2333,147.8833,24.8,65,100,11.34
340,Pierre,US,2022-01-29 00:31:03,44.3683,-100.351,36.52,49,0,5.75
341,Bhadrak,IN,2022-01-29 00:33:20,21.0633,86.5054,57.04,56,22,4.16
342,Aljezur,PT,2022-01-29 00:33:20,37.3191,-8.8033,50.92,70,0,4.99
343,Bredasdorp,ZA,2022-01-29 00:33:20,-34.5322,20.0403,59.29,82,89,4.61
344,La Crosse,US,2022-01-29 00:33:21,43.8014,-91.2396,15.73,48,100,8.05
345,Nikolskoye,RU,2022-01-29 00:33:21,59.7035,30.7861,26.49,95,100,7.31
346,Dandong,CN,2022-01-29 00:33:22,40.1292,124.3947,18.95,43,0,7.54
347,Mogadishu,SO,2022-01-29 00:29:42,2.0371,45.3438,76.42,80,87,21.56
348,Naze,JP,2022-01-29 00:33:22,28.3667,129.4833,54.52,80,100,10.38
349,Grindavik,IS,2022-01-29 00:33:23,63.8424,-22.4338,25.27,58,75,20.71
350,Smithers,CA,2022-01-29 00:33:24,54.7804,-127.1743,30.52,69,100,4.61
351,Maymyo,MM,2022-01-29 00:33:24,22.0333,96.4667,50.22,68,0,2.57
352,Vera Cruz,BR,2022-01-29 00:33:25,-12.6333,-41.0333,71.42,81,89,3.49
353,Pontianak,ID,2022-01-29 00:33:25,-0.0333,109.3333,76.98,94,40,3.44
354,Klaksvik,FO,2022-01-29 00:33:25,62.2266,-6.589,41.92,92,100,12.8
355,Northam,GB,2022-01-29 00:33:26,51.0333,-4.2167,51.39,98,100,17.45
356,Grajewo,PL,2022-01-29 00:33:26,53.6473,22.4554,29.32,77,14,14.43
357,Jammalamadugu,IN,2022-01-29 00:33:26,14.8333,78.4,64.67,88,99,3.78
358,Nishihara,JP,2022-01-29 00:33:27,26.1842,127.7558,64.45,100,100,10.36
359,Saint-Philippe,RE,2022-01-29 00:33:27,-21.3585,55.7679,74.79,74,0,4.61
360,Acapulco,MX,2022-01-29 00:28:59,16.8634,-99.8901,82.22,74,20,6.91
361,Gamboula,CF,2022-01-29 00:33:28,4.1178,15.1393,68.36,32,90,1.59
362,Santa Cruz,BO,2022-01-29 00:33:28,-17.8,-63.1667,78.26,73,75,5.75
363,Crotone,IT,2022-01-29 00:33:28,39.0851,17.1178,42.93,72,100,27.18
364,Douglas,US,2022-01-29 00:33:29,41.3,-96.167,30.97,54,0,1.01
365,Sao Sebastiao,BR,2022-01-29 00:33:29,-23.76,-45.4097,74.59,97,100,7.36
366,San Jeronimo,PE,2022-01-29 00:33:29,-11.9472,-75.2829,45.36,93,100,2.66
367,Cangzhou,CN,2022-01-29 00:33:30,38.3167,116.8667,30.52,44,5,2.24
368,Vardo,NO,2022-01-29 00:33:30,70.3705,31.1107,31.89,57,100,20.74
369,Markova,UA,2022-01-29 00:34:31,48.6758,24.4138,25.68,94,100,11.39
370,Hope,US,2022-01-29 00:34:31,33.6671,-93.5916,48.25,59,0,5.86
371,Kitimat,CA,2022-01-29 00:30:36,54.0524,-128.6534,41.38,31,100,2.35
372,Miracema Do Tocantins,BR,2022-01-29 00:34:31,-9.5618,-48.3967,70.36,95,98,1.61
373,Pangody,RU,2022-01-29 00:32:19,65.85,74.4859,-15.77,100,90,7.72
374,Brae,GB,2022-01-29 00:34:32,60.3964,-1.353,48.11,96,100,28.72
375,Ushtobe,KZ,2022-01-29 00:34:32,45.2514,77.9838,13.46,75,100,4.41
376,Marion,US,2022-01-29 00:34:33,39.7684,-86.1555,17.53,66,40,9.22
377,Chapais,CA,2022-01-29 00:34:33,49.7834,-74.8492,-22.22,100,19,3.22
378,Tiksi,RU,2022-01-29 00:34:33,71.6872,128.8694,-9.18,99,28,7.7
379,Dunedin,NZ,2022-01-29 00:32:46,-45.8742,170.5036,67.55,62,100,5.44
380,Nara,JP,2022-01-29 00:34:34,34.6851,135.8049,43.88,63,100,4.65
381,Arganil,PT,2022-01-29 00:34:34,40.2183,-8.054,47.91,63,0,4.54
382,Akhaldaba,GE,2022-01-29 00:34:35,41.654,42.1516,27.16,76,6,6.02
383,Ishigaki,JP,2022-01-29 00:34:35,24.3448,124.1572,66.33,100,75,3.44
384,Xiaoweizhai,CN,2022-01-29 00:34:35,26.1903,107.5125,32.38,93,100,5.66
385,College,US,2022-01-29 00:30:08,64.8569,-147.8028,8.55,47,75,12.66
386,Eyl,SO,2022-01-29 00:34:36,7.9803,49.8164,72.21,75,100,14.94
387,Touros,BR,2022-01-29 00:34:36,-5.1989,-35.4608,76.1,77,100,5.48
388,Groa,NO,2022-01-29 00:34:37,62.65,8.7167,46.49,94,100,14.81
389,Kaeo,NZ,2022-01-29 00:34:37,-35.1,173.7833,73.33,64,100,14.07
390,Kahului,US,2022-01-29 00:32:51,20.8947,-156.47,82.42,57,40,16.11
391,Bound Brook,US,2022-01-29 00:34:38,40.5684,-74.5385,33.22,86,100,3.0
392,Vilhena,BR,2022-01-29 00:34:38,-12.7406,-60.1458,69.35,97,90,1.16
393,Haines Junction,CA,2022-01-29 00:34:38,60.7522,-137.5108,35.55,64,100,8.05
394,Great Falls,US,2022-01-29 00:33:30,47.5002,-111.3008,46.85,20,0,18.41
395,Chimoio,MZ,2022-01-29 00:34:39,-19.1164,33.4833,73.26,100,75,1.48
396,Kichera,RU,2022-01-29 00:34:39,55.9375,110.0997,-8.82,85,12,4.92
397,Kingman,US,2022-01-29 00:34:39,35.1894,-114.053,56.12,10,0,11.99
398,Atar,MR,2022-01-29 00:34:40,20.5169,-13.0499,70.43,24,100,5.59
399,Catamarca,AR,2022-01-29 00:30:46,-28.4696,-65.7852,71.04,76,4,8.23
400,Ngunguru,NZ,2022-01-29 00:31:31,-35.6167,174.5,74.16,62,100,13.49
401,Praya,CV,2022-01-29 00:34:40,14.9215,-23.5087,70.34,64,40,14.97
402,Maceio,BR,2022-01-29 00:34:41,-9.6658,-35.7353,81.84,83,40,5.75
403,Woodward,US,2022-01-29 00:34:41,36.4337,-99.3904,47.43,27,0,5.75
404,Puerto Baquerizo Moreno,EC,2022-01-29 00:34:41,-0.9,-89.6,73.29,84,86,8.05
405,Hadishahr,AZ,2022-01-29 00:34:42,38.8431,45.6635,28.89,94,90,3.18
406,Ayan,RU,2022-01-29 00:32:12,56.45,138.1667,-4.0,85,100,12.21
407,Paamiut,GL,2022-01-29 00:34:42,61.994,-49.6678,23.16,91,100,23.73
408,Brownsville,US,2022-01-29 00:34:02,25.9018,-97.4975,53.6,73,75,1.99
409,Nichinan,JP,2022-01-29 00:34:43,31.6,131.3667,47.88,58,91,5.08
410,Kyren,RU,2022-01-29 00:34:43,51.6828,102.1408,-7.49,87,38,1.16
411,Saint George,US,2022-01-29 00:34:37,37.1041,-113.5841,57.67,14,0,3.44
412,Cabo San Lucas,MX,2022-01-29 00:34:44,22.8909,-109.9124,76.51,52,0,1.01
413,Noyabrsk,RU,2022-01-29 00:32:09,63.1994,75.4507,-11.56,100,88,8.19
414,Valparaiso,CL,2022-01-29 00:34:44,-33.0393,-71.6273,68.47,59,0,8.05
415,Chishtian Mandi,PK,2022-01-29 00:34:45,29.8,72.8667,51.67,26,0,3.18
416,Dingle,PH,2022-01-29 00:34:09,10.9995,122.6711,82.09,76,97,3.8
417,Kastamonu,TR,2022-01-29 00:35:45,41.5,33.6667,14.25,95,91,1.36
418,Benguela,AO,2022-01-29 00:32:51,-12.5763,13.4055,77.11,83,99,3.58
419,Lazaro Cardenas,MX,2022-01-29 00:35:46,17.9583,-102.2,77.09,72,0,6.22
420,Sapozhok,RU,2022-01-29 00:35:46,53.9419,40.6806,20.97,95,100,10.29
421,Alappuzha,IN,2022-01-29 00:35:47,9.49,76.3264,73.71,74,5,6.24
422,Port Lincoln,AU,2022-01-29 00:31:03,-34.7333,135.8667,68.77,72,100,15.64
423,Sousa,BR,2022-01-29 00:35:47,-6.7592,-38.2281,73.83,85,100,14.0
424,Wuzhou,CN,2022-01-29 00:35:48,23.4833,111.3167,51.49,66,100,5.61
425,Zuidhorn,NL,2022-01-29 00:35:48,53.2467,6.4028,46.35,70,100,5.99
426,Te Anau,NZ,2022-01-29 00:35:48,-45.4167,167.7167,71.49,38,95,6.91
427,Dicabisagan,PH,2022-01-29 00:35:49,17.0818,122.4157,80.1,78,92,4.68
428,Dwarka,IN,2022-01-29 00:35:49,22.2394,68.9678,66.34,51,0,9.17
429,Bilma,NE,2022-01-29 00:35:50,18.6853,12.9164,57.0,20,0,9.4
430,Umm Bab,QA,2022-01-29 00:35:50,25.2142,50.8072,55.08,61,0,16.71
431,Freilassing,DE,2022-01-29 00:35:50,47.85,12.9833,36.75,94,75,3.44
432,Wanning,CN,2022-01-29 00:35:51,18.8003,110.3967,66.6,88,99,8.95
433,Buluang,PH,2022-01-29 00:35:51,13.3068,123.3425,82.78,72,15,1.45
434,Makokou,GA,2022-01-29 00:35:51,0.5738,12.8642,71.46,76,28,2.89
435,Tapiramuta,BR,2022-01-29 00:35:52,-11.8472,-40.7914,65.89,89,100,2.89
436,Shamary,RU,2022-01-29 00:35:52,57.3434,58.2199,4.64,97,100,3.18
437,Marang,MY,2022-01-29 00:35:52,5.2056,103.2059,71.51,81,91,3.15
438,Buala,SB,2022-01-29 00:35:53,-8.145,159.5921,85.39,66,100,3.38
439,Mingshui,CN,2022-01-29 00:35:53,36.7167,117.5,32.99,31,43,1.5
440,General Pico,AR,2022-01-29 00:35:53,-35.6566,-63.7568,68.04,62,0,9.1
441,Ornskoldsvik,SE,2022-01-29 00:35:54,63.2909,18.7153,27.55,93,100,8.05
442,Frontera,MX,2022-01-29 00:35:54,26.9333,-101.45,47.95,93,75,0.0
443,Lagoa,PT,2022-01-29 00:35:54,39.05,-27.9833,57.92,59,14,12.91
444,Chitipa,MW,2022-01-29 00:35:55,-9.7024,33.2697,63.48,97,100,2.19
445,Moron,AR,2022-01-29 00:35:55,-34.6534,-58.6198,72.99,55,0,5.99
446,Arroyo,ES,2022-01-29 00:35:56,41.6096,-4.7969,34.59,71,0,5.75
447,Mount Gambier,AU,2022-01-29 00:31:52,-37.8333,140.7667,69.71,64,100,16.11
448,Meadow Lake,US,2022-01-29 00:31:01,34.8014,-106.5436,45.46,29,0,2.82
449,Odda,NO,2022-01-29 00:35:56,60.0691,6.5457,39.51,98,100,11.63
450,Huanren,CN,2022-01-29 00:35:57,41.2647,125.3667,11.05,71,7,2.37
451,Galveston,US,2022-01-29 00:35:57,29.3669,-94.9669,56.14,51,0,9.22
452,Zalantun,CN,2022-01-29 00:35:58,48.0,122.7167,0.79,76,1,6.91
453,Manubul,PH,2022-01-29 00:35:58,5.4732,120.7986,82.54,74,76,6.55
454,Floro,NO,2022-01-29 00:35:58,61.5996,5.0328,46.96,93,100,9.22
455,Beloha,MG,2022-01-29 00:35:59,-25.1667,45.05,68.86,89,2,5.88
456,Tralee,IE,2022-01-29 00:35:59,52.2704,-9.7026,52.43,93,100,12.84
457,Flin Flon,CA,2022-01-29 00:36:00,54.7682,-101.865,3.04,72,100,3.44
458,Ibra,OM,2022-01-29 00:36:00,22.6906,58.5334,61.97,58,0,1.28
459,Pankovka,RU,2022-01-29 00:36:00,58.5,31.1999,23.63,94,100,9.71
460,Nosy Varika,MG,2022-01-29 00:36:01,-20.5833,48.5333,69.6,83,0,3.65
461,Na Wa,TH,2022-01-29 00:36:01,17.4897,104.1006,77.23,56,5,5.68
462,Xining,CN,2022-01-29 00:37:02,36.6167,101.7667,8.53,81,47,2.66
463,Hofn,IS,2022-01-29 00:37:02,64.2539,-15.2082,26.51,57,98,18.52
464,Carros,FR,2022-01-29 00:37:03,43.7894,7.184,51.31,50,0,12.66
465,Cockburn Town,TC,2022-01-29 00:37:03,21.4612,-71.1419,75.16,73,40,4.61
466,Mandalgovi,MN,2022-01-29 00:35:59,45.7625,106.2708,4.46,95,100,4.16
467,Rumonge,BI,2022-01-29 00:37:04,-3.9736,29.4386,72.18,79,100,2.28
468,Iralaya,HN,2022-01-29 00:37:04,15.0,-83.2333,78.89,86,40,8.75
469,Yulara,AU,2022-01-29 00:37:05,-25.2406,130.9889,84.04,45,86,17.27
470,Itoman,JP,2022-01-29 00:37:05,26.1247,127.6694,65.17,100,75,13.8
471,Clyde River,CA,2022-01-29 00:33:55,70.4692,-68.5914,-9.17,77,100,37.98
472,Bourail,NC,2022-01-29 00:37:06,-21.5667,165.4833,84.25,64,100,3.76
473,Parabel,RU,2022-01-29 00:33:16,58.6978,81.4825,-5.24,100,100,4.99
474,Vila Franca Do Campo,PT,2022-01-29 00:37:06,37.7167,-25.4333,59.2,84,28,9.44
475,Srednekolymsk,RU,2022-01-29 00:37:07,67.45,153.6833,-8.63,93,100,2.51
476,Monrovia,LR,2022-01-29 00:35:18,6.3005,-10.7969,80.24,81,84,4.18
477,Sao Filipe,CV,2022-01-29 00:37:07,14.8961,-24.4956,71.31,69,76,8.9
478,Oranjestad,AW,2022-01-29 00:37:07,12.524,-70.027,78.75,73,20,11.5
479,Contamana,PE,2022-01-29 00:37:08,-7.3333,-75.0167,80.2,66,96,2.75
480,Abohar,IN,2022-01-29 00:37:08,30.15,74.1833,47.19,51,1,3.78
481,Kirakira,SB,2022-01-29 00:37:09,-10.4544,161.9205,82.65,82,99,13.62
482,San Quintin,MX,2022-01-29 00:37:09,30.4833,-115.95,62.71,47,77,4.81
483,Cicevac,RS,2022-01-29 00:37:10,43.7188,21.4408,38.14,98,100,7.49
484,Hirara,JP,2022-01-29 00:32:48,24.8,125.2833,68.27,94,75,4.61
485,Matamoros,MX,2022-01-29 00:37:10,25.5333,-103.25,59.11,47,75,6.91
486,Borovoy,RU,2022-01-29 00:37:10,55.4333,86.0833,-2.92,84,100,2.24
487,Moindou,NC,2022-01-29 00:37:11,-21.6924,165.677,84.15,67,100,5.48
488,Rio Bananal,BR,2022-01-29 00:37:11,-19.265,-40.3333,73.45,92,3,4.59
489,Pitmoaga,BF,2022-01-29 00:37:12,12.2397,-1.8767,73.02,20,2,10.76
490,Fallon,US,2022-01-29 00:37:12,39.4735,-118.7774,46.27,31,75,5.75
491,Fort Nelson,CA,2022-01-29 00:37:12,58.8053,-122.7002,17.19,93,100,8.05
492,Norrkoping,SE,2022-01-29 00:37:13,58.5942,16.1826,35.58,68,100,11.5
493,Pozo Colorado,PY,2022-01-29 00:37:13,-23.4923,-58.7972,78.24,55,9,3.42
494,Tautira,PF,2022-01-29 00:34:53,-17.7333,-149.15,87.82,75,22,15.88
495,Ossora,RU,2022-01-29 00:32:41,59.2353,163.0719,33.01,90,100,14.05
496,Chiang Klang,TH,2022-01-29 00:37:14,19.2938,100.8617,68.43,56,99,0.87
497,Wuwei,CN,2022-01-29 00:37:14,37.9281,102.6414,22.37,42,0,3.36
498,Rock Springs,US,2022-01-29 00:35:46,41.5875,-109.2029,35.04,27,0,12.66
499,Vila Velha,BR,2022-01-29 00:36:34,-20.3297,-40.2925,80.55,86,0,5.99
500,Gitega,BI,2022-01-29 00:37:15,-3.5,29.95,59.76,87,100,3.53
501,Usinsk,RU,2022-01-29 00:34:52,65.9939,57.5281,0.72,96,98,12.59
502,Golden,US,2022-01-29 00:37:16,39.7555,-105.2211,44.29,35,0,4.61
503,Visnes,NO,2022-01-29 00:37:16,59.3556,5.2242,46.45,100,100,24.16
504,Ahipara,NZ,2022-01-29 00:37:16,-35.1667,173.1667,75.58,49,100,9.46
505,Kropotkin,RU,2022-01-29 00:37:17,45.4375,40.5756,32.23,89,100,10.83
506,Neuquen,AR,2022-01-29 00:34:02,-38.9516,-68.0591,85.89,48,75,0.0
507,Akyab,MM,2022-01-29 00:37:17,20.15,92.9,59.72,60,28,11.39
508,Senanga,ZM,2022-01-29 00:38:18,-16.1167,23.2667,64.38,95,100,6.15
509,Fortuna,US,2022-01-29 00:38:18,40.5982,-124.1573,62.1,67,0,8.05
510,Pavlovskiy,RU,2022-01-29 00:38:19,57.8424,54.8436,5.02,97,100,2.53
511,Jiayuguan,CN,2022-01-29 00:38:19,39.8167,98.3,16.02,43,4,1.66
512,Kununurra,AU,2022-01-29 00:35:04,-15.7667,128.7333,84.18,79,100,8.05
513,Springfield,US,2022-01-29 00:37:09,37.2153,-93.2982,28.53,35,0,1.99
514,Poronaysk,RU,2022-01-29 00:38:20,49.2167,143.1167,4.91,95,100,15.35
515,Maragogi,BR,2022-01-29 00:38:20,-9.0122,-35.2225,79.48,77,100,10.63
516,Chandrakona,IN,2022-01-29 00:38:20,22.7333,87.5167,55.09,63,3,7.25
517,Nenjiang,CN,2022-01-29 00:38:21,49.1833,125.2167,-1.53,89,73,3.74
518,Kerman,IR,2022-01-29 00:36:47,30.2832,57.0788,33.66,47,0,4.61
519,Faanui,PF,2022-01-29 00:38:21,-16.4833,-151.75,81.41,73,7,15.88
520,Talas,TR,2022-01-29 00:38:22,38.6908,35.5538,-3.33,84,8,1.14
521,Anloga,GH,2022-01-29 00:38:22,5.7947,0.8973,79.7,79,6,5.86
522,Asau,RO,2022-01-29 00:34:00,46.4333,26.4,33.28,92,91,4.34
523,Lebork,PL,2022-01-29 00:38:23,54.5392,17.7501,31.91,82,100,8.52
524,Kabinda,CD,2022-01-29 00:38:23,-6.1333,24.4833,66.0,97,100,3.51
525,Asosa,ET,2022-01-29 00:38:23,10.0667,34.5333,61.38,44,0,6.38
526,Honiara,SB,2022-01-29 00:38:24,-9.4333,159.95,78.04,89,100,3.06
527,Mecca,SA,2022-01-29 00:38:24,21.4267,39.8261,63.01,51,0,6.31
528,Gazanjyk,TM,2022-01-29 00:38:25,39.2446,55.5154,36.45,84,6,5.75
529,Lubao,PH,2022-01-29 00:38:25,14.9167,120.55,82.42,73,14,2.82
530,Qingquan,CN,2022-01-29 00:38:25,30.4511,115.2559,36.07,88,100,3.87
531,Boffa,GN,2022-01-29 00:38:26,10.1667,-14.0333,72.86,82,6,3.71
532,Fort Abbas,PK,2022-01-29 00:38:26,29.1925,72.8536,54.37,25,0,2.01
533,Luanda,AO,2022-01-29 00:38:26,-8.8368,13.2343,78.06,84,100,3.58
534,Haapiti,PF,2022-01-29 00:38:27,-17.5667,-149.8667,87.53,71,3,15.68
535,Talnakh,RU,2022-01-29 00:34:02,69.4865,88.3972,-0.8,94,100,11.74
536,Adrar,MR,2022-01-29 00:38:28,20.5022,-10.0711,71.62,12,100,0.54
537,Codajas,BR,2022-01-29 00:38:28,-3.8367,-62.0569,74.39,94,100,1.9
538,Kodinsk,RU,2022-01-29 00:38:28,58.6881,99.1844,-8.25,100,100,3.09
539,Gisborne,NZ,2022-01-29 00:38:29,-38.6533,178.0042,70.95,55,73,8.08
540,Khanpur,PK,2022-01-29 00:38:29,28.6453,70.6567,55.53,20,0,5.14
541,Radviliskis,LT,2022-01-29 00:38:29,55.8167,23.5333,30.25,74,75,16.11
542,Juneau,US,2022-01-29 00:38:06,58.3019,-134.4197,42.8,92,100,3.0
543,Bima,ID,2022-01-29 00:38:30,-8.4667,118.7167,82.54,80,94,1.41
544,Lacdayan,PH,2022-01-29 00:38:30,13.6,122.5333,82.27,72,17,1.25
545,Cordoba,AR,2022-01-29 00:36:26,-31.4135,-64.1811,71.6,81,0,6.91
546,Masallatah,LY,2022-01-29 00:38:31,32.6167,14.0,47.66,57,0,10.56
547,Manggar,ID,2022-01-29 00:38:31,-2.8833,108.2667,80.91,75,100,6.46
548,Varadero,CU,2022-01-29 00:38:32,23.1536,-81.2514,72.36,73,14,13.15
549,Samarai,PG,2022-01-29 00:38:32,-10.6167,150.6667,84.43,66,100,2.77
550,Half Moon Bay,US,2022-01-29 00:36:37,37.4636,-122.4286,66.45,46,0,3.44
551,Kiama,AU,2022-01-29 00:38:32,-34.6833,150.8667,85.24,68,96,11.99
552,Mirpur Sakro,PK,2022-01-29 00:38:33,24.5474,67.6277,53.82,62,0,5.57
553,Estepona,ES,2022-01-29 00:38:33,36.4276,-5.1459,58.82,79,9,11.54
554,Nanuque,BR,2022-01-29 00:38:33,-17.8392,-40.3539,74.88,87,10,11.59
555,Moyobamba,PE,2022-01-29 00:39:34,-6.05,-76.9667,68.99,90,100,1.14
556,Torit,SS,2022-01-29 00:39:35,4.4133,32.5678,74.84,33,96,1.34
557,Marrakesh,MA,2022-01-29 00:35:15,31.6315,-8.0083,55.47,50,6,1.14
558,Dagup,PH,2022-01-29 00:39:35,16.6372,120.4456,75.88,79,100,0.45
559,Bathsheba,BB,2022-01-29 00:39:36,13.2167,-59.5167,76.05,84,20,9.22
560,Sept-Iles,CA,2022-01-29 00:37:38,50.2001,-66.3821,-5.28,65,0,4.61
561,Cheltenham,GB,2022-01-29 00:39:36,51.9,-2.0833,52.59,91,98,17.0
562,Kortkeros,RU,2022-01-29 00:39:37,61.8106,51.5806,1.4,94,100,6.91
563,Hiranagar,IN,2022-01-29 00:39:37,32.45,75.2667,46.29,62,0,1.74
564,Kedrovyy,RU,2022-01-29 00:39:37,56.1667,91.8167,-16.19,100,57,3.71
565,Olafsvik,IS,2022-01-29 00:39:38,64.8945,-23.7142,23.76,67,24,13.15
566,Khash,IR,2022-01-29 00:39:38,28.2211,61.2158,46.63,70,0,3.89
567,Lexington,US,2022-01-29 00:36:08,37.9887,-84.4777,30.34,79,100,1.01
568,Padborg,DK,2022-01-29 00:39:39,54.8266,9.3625,42.71,93,100,20.71
569,Bloemfontein,ZA,2022-01-29 00:39:40,-29.1211,26.214,58.48,88,13,1.14
570,Seddon,AU,2022-01-29 00:39:40,-37.8068,144.8916,71.74,85,100,4.0
571,Cap Malheureux,MU,2022-01-29 00:39:40,-19.9842,57.6142,77.49,83,0,3.0
572,Vega De Alatorre,MX,2022-01-29 00:39:41,20.0333,-96.6333,63.57,93,100,27.4
573,Yekaterinoslavka,RU,2022-01-29 00:39:41,50.3734,129.1139,-15.66,93,17,6.13
574,South Lake Tahoe,US,2022-01-29 00:35:52,38.9332,-119.9844,42.04,45,0,0.0
575,Tabas,IR,2022-01-29 00:39:41,33.5959,56.9244,41.56,38,0,1.54
576,Riohacha,CO,2022-01-29 00:39:42,11.5444,-72.9072,78.91,78,0,9.22
577,Laela,TZ,2022-01-29 00:39:42,-8.5667,32.05,59.56,91,100,1.92
578,San Juan,AR,2022-01-29 00:39:43,-31.5375,-68.5364,81.93,43,12,6.35
579,Hohhot,CN,2022-01-29 00:39:43,40.8106,111.6522,1.69,71,0,4.47
580,Bonfim,BR,2022-01-29 00:39:43,3.0833,-59.95,84.24,50,89,8.46
581,Tateyama,JP,2022-01-29 00:39:44,34.9833,139.8667,48.47,64,99,8.43
582,Los Llanos De Aridane,ES,2022-01-29 00:37:40,28.6585,-17.9182,55.15,67,0,10.36
583,Turayf,SA,2022-01-29 00:39:45,31.6725,38.6637,35.85,100,0,4.61
584,Camacha,PT,2022-01-29 00:39:45,33.0833,-16.3333,56.62,72,40,8.05
585,Hakkari,TR,2022-01-29 00:39:46,37.5833,44.1667,6.94,98,90,1.5
586,Chahuites,MX,2022-01-29 00:39:46,16.2833,-94.1833,80.42,57,6,13.18
587,Dunmore Town,BS,2022-01-29 00:39:46,25.5,-76.65,75.15,80,100,19.77
588,Lamu,KE,2022-01-29 00:39:47,-2.2717,40.902,79.02,87,100,7.74
589,Chervona Sloboda,UA,2022-01-29 00:39:47,49.3789,32.1464,33.04,96,100,15.39
590,Emirdag,TR,2022-01-29 00:39:48,39.0197,31.15,11.8,83,20,3.71
